content_id,campaign_id,channel,content_text,tone,cta,compliance_risk,language,character_count,has_link,has_offer_amount,created_date,version,ab_variant
CNT90174,CMP16896,WhatsApp,Home loan balance transfer: Save up to ₹13L on interest!,Personalized,Download App,Low,Telugu,56,False,True,2025-09-02,2,A
CNT90175,CMP10230,WhatsApp,Need funds urgently? Get personal loan disbursed in 24 hours. No documentation hassle!,Urgent,Apply Now,Medium,English,86,False,False,2025-01-05,5,Control
CNT90176,CMP19168,SMS,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Informational,Limited Time Offer,Low,Tamil,84,False,False,2026-04-13,5,A
CNT90177,CMP17186,Email,Exclusive offer for our valued customers! 14% off on all products this festive season.,Reminder,Upgrade Today,Low,Marathi,86,False,False,2025-06-17,3,A
CNT90178,CMP14036,Email,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Claim Offer,Low,Tamil,74,False,False,2026-02-20,4,A
CNT90179,CMP17217,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Enroll Now,Low,English,81,False,False,2023-04-05,1,Control
CNT90180,CMP19211,SMS,Flash Sale! Get 23% cashback on all online purchases this weekend!,Urgent,Upgrade Today,Low,English,66,False,False,2023-03-09,2,Control
CNT90181,CMP16931,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Call Us,Low,English,82,False,False,2024-10-21,1,B
CNT90182,CMP10392,WhatsApp,Exclusive offer for our valued customers! 13% off on all products this festive season.,Reminder,Activate Now,Low,Hindi,86,False,False,2023-01-09,1,Control
CNT90183,CMP15900,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Informational,Activate Now,Low,Telugu,82,False,False,2023-03-11,2,B
CNT90184,CMP14545,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Apply Now,Low,Tamil,82,False,False,2023-05-14,4,C
CNT90185,CMP19421,Call Center,Term insurance with ₹1Cr cover at just ₹42/month. No medical tests required!,Urgent,Book Appointment,Low,Marathi,76,False,True,2024-01-13,5,A
CNT90186,CMP14802,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Claim Offer,Low,English,82,False,False,2026-03-22,3,C
CNT90187,CMP16144,Call Center,Critical illness cover: Protect against 40+ diseases. Premium starting ₹25/month.,Festive,Activate Now,Low,English,81,False,True,2024-03-02,3,Control
CNT90188,CMP10662,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Informational,Activate Now,Low,English,82,False,False,2025-10-11,3,Control
CNT90189,CMP12123,Email,Exclusive offer for our valued customers! 16% off on all products this festive season.,Urgent,Visit Branch,Low,Hindi,86,False,False,2025-03-23,1,Control
CNT90190,CMP10185,SMS,Exclusive offer for our valued customers! 10% off on all products this festive season.,Urgent,Check Eligibility,Low,Hindi,86,False,False,2024-05-07,3,Control
CNT90191,CMP15336,WhatsApp,Exclusive: Your credit limit increased to ₹6L! Enjoy more shopping freedom.,Urgent,Check Eligibility,Low,Hindi,75,False,True,2024-04-19,1,Control
CNT90192,CMP11068,Push Notification,NFO Alert: New fund launch with excellent growth potential. Invest early!,Informational,Check Eligibility,Low,Hindi,73,False,False,2024-01-06,4,A
CNT90193,CMP19651,SMS,Critical illness cover: Protect against 40+ diseases. Premium starting ₹87/month.,Informational,Upgrade Today,Low,English,81,False,True,2023-03-28,4,B
CNT90194,CMP17412,Call Center,Activate your new credit card and get ₹521 cashback on first transaction!,Educational,Know More,Low,English,73,False,True,2024-02-08,5,A
CNT90195,CMP19240,Push Notification,Dream home within reach! Home loan at 10.7% p.a. + zero processing fee.,Personalized,Apply Now,Low,Hindi,71,False,False,2025-12-18,2,B
CNT90196,CMP12478,WhatsApp,Exclusive offer for our valued customers! 9% off on all products this festive season.,Educational,Apply Now,Low,English,85,False,False,2026-03-27,5,Control
CNT90197,CMP13021,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Get Started,Low,Bengali,74,False,False,2026-04-08,2,A
CNT90198,CMP12376,Call Center,Dream home within reach! Home loan at 9.9% p.a. + zero processing fee.,Festive,Know More,Low,Telugu,70,False,False,2023-05-03,4,B
CNT90199,CMP10548,WhatsApp,Exclusive offer for our valued customers! 21% off on all products this festive season.,Festive,Check Eligibility,Low,English,86,False,False,2023-06-01,2,Control
CNT90200,CMP13489,Email,Exclusive: Your credit limit increased to ₹10L! Enjoy more shopping freedom.,Informational,Limited Time Offer,Low,Marathi,76,False,True,2025-07-21,3,B
CNT90201,CMP12833,WhatsApp,Get instant personal loans up to ₹50L at just 13.1% p.a.! No collateral needed. Apply now: bit.ly/bank-offer,Festive,Know More,Low,English,108,True,True,2024-11-25,3,B
CNT90202,CMP11285,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Apply Now,Low,English,74,False,False,2024-08-25,1,B
CNT90203,CMP15438,Email,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Reminder,Book Appointment,Low,English,79,False,False,2024-11-17,5,C
CNT90204,CMP19680,Call Center,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Festive,Upgrade Today,Low,Hindi,79,False,False,2025-08-24,2,A
CNT90205,CMP11360,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Enroll Now,Low,Hindi,81,False,False,2023-07-10,3,Control
CNT90206,CMP11567,Email,Special home loan rates for women borrowers: 9.6% p.a. Apply today!,Educational,Download App,Low,Bengali,67,False,False,2025-07-22,3,A
CNT90207,CMP18545,Email,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Festive,Call Us,Low,English,79,False,False,2023-07-30,2,A
CNT90208,CMP17346,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Activate Now,Low,English,74,False,False,2024-10-04,1,C
CNT90209,CMP12775,Email,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Check Eligibility,Medium,English,74,False,False,2024-08-28,5,B
CNT90210,CMP13989,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Get Started,Low,English,81,False,False,2025-12-07,3,B
CNT90211,CMP12117,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Download App,Low,Tamil,74,False,False,2024-05-04,4,C
CNT90212,CMP10701,Call Center,Pre-approved home loan up to ₹24Cr waiting for you. Check now!,Festive,Visit Branch,Low,English,62,False,True,2023-03-10,1,B
CNT90213,CMP18809,Email,Pre-approved home loan up to ₹30Cr waiting for you. Check now!,Personalized,Download App,Low,Kannada,62,False,True,2026-02-25,3,A
CNT90214,CMP14218,SMS,Exclusive offer for our valued customers! 10% off on all products this festive season.,Informational,Enroll Now,Low,Hindi,86,False,False,2024-11-16,3,C
CNT90215,CMP19146,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Apply Now,Low,English,74,False,False,2025-08-20,1,Control
CNT90216,CMP13793,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Upgrade Today,Low,Hindi,74,False,False,2025-10-26,1,A
CNT90217,CMP14066,Email,Open Zero Balance Savings Account online in 5 minutes! Earn up to 9.9% interest.,Festive,Limited Time Offer,Low,Telugu,80,False,False,2024-09-20,5,C
CNT90218,CMP19829,SMS,Exclusive offer for our valued customers! 24% off on all products this festive season.,Personalized,Check Eligibility,Low,Kannada,86,False,False,2023-09-03,2,C
CNT90219,CMP16636,Push Notification,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Promotional,Enroll Now,Low,English,78,False,False,2025-03-02,2,Control
CNT90220,CMP15866,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Download App,Low,Marathi,81,False,False,2023-11-18,3,C
CNT90221,CMP19710,Email,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Activate Now,Medium,English,74,False,False,2023-04-06,2,A
CNT90222,CMP16122,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Apply Now,Low,English,82,False,False,2024-12-03,4,B
CNT90223,CMP13187,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Book Appointment,Low,Marathi,74,False,False,2023-06-08,2,A
CNT90224,CMP12280,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Check Eligibility,Low,Kannada,74,False,False,2024-09-20,2,A
CNT90225,CMP16045,Push Notification,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Festive,Book Appointment,Low,Hindi,84,False,False,2024-11-15,3,Control
CNT90226,CMP12573,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Limited Time Offer,Low,Bengali,82,False,False,2025-06-20,1,C
CNT90227,CMP16104,Email,Flexi FD with premature withdrawal facility. Best rates guaranteed!,Promotional,Call Us,Medium,English,67,False,False,2023-03-05,3,Control
CNT90228,CMP18672,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Informational,Know More,Low,English,82,False,False,2023-12-04,1,Control
CNT90229,CMP18307,Email,Critical illness cover: Protect against 40+ diseases. Premium starting ₹90/month.,Festive,Book Appointment,Low,English,81,False,True,2023-11-20,1,C
CNT90230,CMP14660,Email,Exclusive offer for our valued customers! 12% off on all products this festive season.,Festive,Get Started,Low,English,86,False,False,2024-09-14,3,C
CNT90231,CMP18386,SMS,Exclusive offer for our valued customers! 23% off on all products this festive season.,Personalized,Apply Now,Low,Hindi,86,False,False,2023-10-20,1,C
CNT90232,CMP10904,Push Notification,Exclusive offer for our valued customers! 22% off on all products this festive season.,Informational,Apply Now,Low,English,86,False,False,2023-02-13,5,C
CNT90233,CMP14518,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Informational,Activate Now,Low,Hindi,82,False,False,2023-09-07,2,Control
CNT90234,CMP12244,Call Center,Open Zero Balance Savings Account online in 5 minutes! Earn up to 10.7% interest.,Personalized,Activate Now,Low,English,81,False,False,2023-02-02,3,Control
CNT90235,CMP19185,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Call Us,Low,English,82,False,False,2023-12-04,4,Control
CNT90236,CMP12952,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Limited Time Offer,Low,Hindi,81,False,False,2024-12-03,3,C
CNT90237,CMP17055,Push Notification,NFO Alert: New fund launch with excellent growth potential. Invest early!,Promotional,Know More,Low,Bengali,73,False,False,2025-12-15,3,C
CNT90238,CMP17023,Call Center,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Reminder,Claim Offer,Low,English,78,False,False,2025-04-24,1,C
CNT90239,CMP10612,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Upgrade Today,Low,English,74,False,False,2023-09-29,2,B
CNT90240,CMP16114,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Call Us,Low,Hindi,81,False,False,2023-12-31,5,Control
CNT90241,CMP15199,SMS,Exclusive offer for our valued customers! 6% off on all products this festive season.,Promotional,Upgrade Today,Medium,Bengali,85,False,False,2023-02-25,4,B
CNT90242,CMP12563,WhatsApp,Upgrade to our Premium Credit Card and get 3X reward points + airport lounge access!,Promotional,Limited Time Offer,Medium,English,84,False,False,2023-04-02,2,C
CNT90243,CMP13220,WhatsApp,Exclusive offer for our valued customers! 7% off on all products this festive season.,Urgent,Call Us,Low,Telugu,85,False,False,2023-05-30,2,A
CNT90244,CMP19983,Push Notification,Exclusive: Your credit limit increased to ₹9L! Enjoy more shopping freedom.,Educational,Enroll Now,Low,English,75,False,True,2023-09-19,2,A
CNT90245,CMP19974,Call Center,FD rates increased! Earn up to 13.7% p.a. on fixed deposits. Invest now!,Promotional,Upgrade Today,Low,English,72,False,False,2025-10-29,5,Control
CNT90246,CMP12998,Call Center,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Educational,Enroll Now,Low,Telugu,79,False,False,2024-04-23,5,A
CNT90247,CMP15260,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Activate Now,Low,Hindi,74,False,False,2024-06-13,3,C
CNT90248,CMP17801,Email,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Festive,Call Us,Low,Hindi,84,False,False,2023-10-04,4,C
CNT90249,CMP17077,WhatsApp,Activate your new credit card and get ₹301 cashback on first transaction!,Educational,Book Appointment,Low,English,73,False,True,2025-12-09,2,C
CNT90250,CMP19908,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Call Us,Low,English,74,False,False,2023-07-04,1,C
CNT90251,CMP11721,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Urgent,Limited Time Offer,Low,Bengali,82,False,False,2023-09-16,3,C
CNT90252,CMP15646,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Check Eligibility,Low,Kannada,81,False,False,2026-01-06,1,Control
CNT90253,CMP17208,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Claim Offer,Low,English,81,False,False,2024-12-31,1,Control
CNT90254,CMP10707,Call Center,Upgrade to our Premium Credit Card and get 9X reward points + airport lounge access!,Reminder,Visit Branch,Low,Kannada,84,False,False,2024-03-02,5,C
CNT90255,CMP12455,Push Notification,Pre-approved home loan up to ₹34Cr waiting for you. Check now!,Promotional,Upgrade Today,Low,Tamil,62,False,True,2023-04-13,1,C
CNT90256,CMP19450,Call Center,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Informational,Limited Time Offer,Low,English,84,False,False,2024-03-22,3,A
CNT90257,CMP14303,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Apply Now,Low,Hindi,81,False,False,2025-04-16,3,C
